## cite_days=180
# gene	cites	cite_delta	cite_rank	cite_rank_delta
Nrl	0	-5	2800	186
Nrxn2	0	-7	2800	-1728
Nrxn3	0	-7	2800	-1728
Nsd1	0	-5	2800	186
Nsdhl	0	-5	2800	186
Ntrk1	0	-8	2800	-2081
Ddr2	0	-5	2800	186
Nxph1	0	-6	2800	-1056
Oat	0	-6	2800	-1056
Oc90	0	-5	2800	186
Ocm	0	-5	2800	186
Ogdh	0	-6	2800	-1056
Oit3	0	-5	2800	186
Olfr13	0	-5	2800	186
Olfr2	0	-6	2800	-1056
Tnfrsf11b	0	-8	2800	-2081
Orm2	0	-4	2800	1516
Osm	0	-6	2800	-1056
Hspa4l	0	-5	2800	186
Otp	0	-8	2800	-2081
Otx1	0	-6	2800	-1056
P2rx1	0	-5	2800	186
Pabpc1	0	-4	2800	1516
Prdx1	0	-5	2800	186
Pak1	0	-8	2800	-2081
Reg3b	0	-6	2800	-1056
Pax4	0	-4	2800	1516
Pax5	0	-9	2800	-2280
Pbx3	0	-8	2800	-2081
Pck1	0	-6	2800	-1056
Pcm1	0	-5	2800	186
Pcnt	0	-8	2800	-2081
Pcp2	0	-6	2800	-1056
Pcp4	0	-7	2800	-1728
Pde4a	0	-5	2800	186
Pde6g	0	-5	2800	186
Pdgfa	0	-5	2800	186
Pdgfb	0	-4	2800	1516
Pdk2	0	-4	2800	1516
Enpp1	0	-6	2800	-1056
Pdpk1	0	-9	2800	-2280
Pea15a	0	-6	2800	-1056
Etv4	0	-9	2800	-2280
Peg3	0	-6	2800	-1056
Pfkfb2	0	-5	2800	186
Pfkm	0	-4	2800	1516
Pgam1	0	-6	2800	-1056
Pgk1	0	-6	2800	-1056
Abcb4	0	-6	2800	-1056
Phex	0	-8	2800	-2081
Phtf1	0	-5	2800	186
Piga	0	-6	2800	-1056
Pik3c2a	0	-5	2800	186
Pik3r1	0	-7	2800	-1728
Pikfyve	0	-5	2800	186
Pou1f1	0	-6	2800	-1056
Pkm	0	-12	2800	-2575
Prkacb	0	-5	2800	186
Prkca	0	-10	2800	-2422
Prkcb	0	-7	2800	-1728
Prkcg	0	-7	2800	-1728
Prkd1	0	-7	2800	-1728
Prkcq	0	-6	2800	-1056
Pkib	0	-7	2800	-1728
Pklr	0	-6	2800	-1056
Prl3d1	0	-6	2800	-1056
Prl3b1	0	-3	2800	1969
Pla2r1	0	-5	2800	186
Pla2g2d	0	-5	2800	186
Serpine1	0	-7	2800	-1728
Plcb4	0	-3	2800	1969
Plcd1	0	-6	2800	-1056
Pld1	0	-8	2800	-2081
Prl2c2	0	-6	2800	-1056
Plk1	0	-11	2800	-2507
Lcp1	0	-6	2800	-1056
Ccl21a	0	-4	2800	1516
Pltp	0	-7	2800	-1728
Plxna2	0	-6	2800	-1056
Pml	0	-6	2800	-1056
Pmp22	0	-7	2800	-1728
Pnmt	0	-3	2800	1969
Pola1	0	-8	2800	-2081
Pole	0	-7	2800	-1728
Polg	0	-7	2800	-1728
Pon1	0	-4	2800	1516
Cnot7	0	-5	2800	186
Pou2af1	0	-7	2800	-1728
Pou2f1	0	-6	2800	-1056
Med1	0	-6	2800	-1056
Ppard	0	-7	2800	-1728
Ppic	0	-4	2800	1516
Ppm1a	0	-5	2800	186
Ppp1cc	0	-7	2800	-1728
Ppp1r1b	0	-5	2800	186
Ppp1r17	0	-4	2800	1516
Ppp2cb	0	-7	2800	-1728
Ppp3ca	0	-5	2800	186
Ppp3r1	0	-6	2800	-1056
Prkab1	0	-5	2800	186
Prkar1a	0	-6	2800	-1056
Prkar2b	0	-6	2800	-1056
Prkg2	0	-7	2800	-1728
Prm2	0	-6	2800	-1056
Procr	0	-7	2800	-1728
Prop1	0	-6	2800	-1056
Pros1	0	-6	2800	-1056
Prph2	0	-7	2800	-1728
Prps1	0	-5	2800	186
Psmc2	0	-5	2800	186
Psmc5	0	-6	2800	-1056
Psme3	0	-4	2800	1516
Pipox	0	-7	2800	-1728
Ptcra	0	-4	2800	1516
Ptger2	0	-6	2800	-1056
Ptgir	0	-7	2800	-1728
Ptgis	0	-5	2800	186
Pth	0	-4	2800	1516
Twf1	0	-6	2800	-1056
Ptpn12	0	-7	2800	-1728
Ptpn13	0	-5	2800	186
Ptpn14	0	-5	2800	186
Ptpn2	0	-7	2800	-1728
Ptprj	0	-7	2800	-1728
Ptprs	0	-4	2800	1516
Cavin1	0	-4	2800	1516
Pura	0	-7	2800	-1728
Nectin2	0	-6	2800	-1056
Pvt1	0	-9	2800	-2280
Abcd3	0	-5	2800	186
Pxn	0	-6	2800	-1056
Pex5	0	-6	2800	-1056
Qk	0	-9	2800	-2280
Rab1a	0	-5	2800	186
Rab10	0	-7	2800	-1728
Rab11b	0	-5	2800	186
Rab17	0	-4	2800	1516
Rab18	0	-5	2800	186
Rab3a	0	-6	2800	-1056
Rab3d	0	-6	2800	-1056
Rab6a	0	-4	2800	1516
Rac2	0	-6	2800	-1056
Rad50	0	-6	2800	-1056
Raet1c	0	-7	2800	-1728
Ran	0	-4	2800	1516
Ranbp2	0	-6	2800	-1056
Rangap1	0	-6	2800	-1056
Rapsn	0	-5	2800	186
Rasd1	0	-6	2800	-1056
Rasgrf1	0	-5	2800	186
Rasgrf2	0	-5	2800	186
Rasgrp1	0	-5	2800	186
Rax	0	-9	2800	-2280
Rbbp4	0	-6	2800	-1056
Rbbp6	0	-6	2800	-1056
Rbm3	0	-5	2800	186
Rbp1	0	-3	2800	1969
Rbp3	0	-5	2800	186
Rbpms	0	-9	2800	-2280
Rcn1	0	-5	2800	186
Rcvrn	0	-10	2800	-2422
Reg3a	0	-5	2800	186
Reg3g	0	-7	2800	-1728
Resp18	0	-5	2800	186
Rfx2	0	-6	2800	-1056
Rgn	0	-8	2800	-2081
Rgs9	0	-7	2800	-1728
Rln1	0	-7	2800	-1728
Rn18s	0	-6	2800	-1056
Rlim	0	-5	2800	186
Rnf4	0	-6	2800	-1056
Rnps1	0	-4	2800	1516
Slc22a8	0	-5	2800	186
Rom1	0	-5	2800	186
Mst1r	0	-4	2800	1516
Rpa2	0	-6	2800	-1056
Rpe65	0	-8	2800	-2081
Rph3a	0	-4	2800	1516
Pdc	0	-5	2800	186
Rps15	0	-4	2800	1516
Rps6ka2	0	-5	2800	186
Rps8	0	-4	2800	1516
Dhrs3	0	-7	2800	-1728
Rxra	0	-8	2800	-2081
Rxrb	0	-7	2800	-1728
Rxrg	0	-7	2800	-1728
S100a5	0	-5	2800	186
Saa3	0	-7	2800	-1728
Apcs	0	-6	2800	-1056
Sap18	0	-4	2800	1516
Satb1	0	-8	2800	-2081
Nkx1-2	0	-7	2800	-1728
Atxn2	0	-5	2800	186
Scg2	0	-6	2800	-1056
Scg3	0	-6	2800	-1056
Clec11a	0	-6	2800	-1056
Scn1b	0	-6	2800	-1056
Scn3a	0	-6	2800	-1056
Scn8a	0	-7	2800	-1728
Zc3h7b	0	-4	2800	1516
Ccl17	0	-8	2800	-2081
Ccl22	0	-5	2800	186
Ccl3	0	-5	2800	186
Ccl4	0	-6	2800	-1056
Cxcl5	0	-5	2800	186
Cx3cl1	0	-10	2800	-2422
Serpinf1	0	-6	2800	-1056
Nptn	0	-7	2800	-1728
Exoc4	0	-8	2800	-2081
Sele	0	-5	2800	186
Selenbp1	0	-6	2800	-1056
Sell	0	-5	2800	186
Selp	0	-6	2800	-1056
Sema3c	0	-6	2800	-1056
Sema4a	0	-5	2800	186
Selenop	0	-4	2800	1516
Selenow	0	-7	2800	-1728
Frzb	0	-6	2800	-1056
Sftpa1	0	-5	2800	186
Sgca	0	-5	2800	186
Sgk1	0	-6	2800	-1056
Sh3gl1	0	-6	2800	-1056
Sorbs1	0	-5	2800	186
Shox2	0	-8	2800	-2081
Cyfip1	0	-6	2800	-1056
St8sia1	0	-9	2800	-2280
St8sia2	0	-5	2800	186
St8sia4	0	-5	2800	186
Tra2b	0	-4	2800	1516
Six3	0	-8	2800	-2081
Six6	0	-5	2800	186
Vps4b	0	-6	2800	-1056
Slc10a2	0	-5	2800	186
Slc12a1	0	-4	2800	1516
Slc12a3	0	-8	2800	-2081
Slc1a2	0	-6	2800	-1056
Slc20a2	0	-5	2800	186
Slc22a1	0	-5	2800	186
Slc22a2	0	-5	2800	186
Slc23a1	0	-5	2800	186
Slc25a17	0	-5	2800	186
Slc31a1	0	-3	2800	1969
Slc3a1	0	-4	2800	1516
Slc4a2	0	-6	2800	-1056
Slc5a1	0	-7	2800	-1728
Slc6a2	0	-5	2800	186
Slc7a5	0	-9	2800	-2280
Slc8a1	0	-6	2800	-1056
Slc9a1	0	-4	2800	1516
Slfn2	0	-6	2800	-1056
Slit1	0	-7	2800	-1728
Slpi	0	-7	2800	-1728
Hltf	0	-7	2800	-1728
Smarcb1	0	-8	2800	-2081
Sstr1	0	-6	2800	-1056
Sstr2	0	-5	2800	186
Sstr4	0	-4	2800	1516
Sstr5	0	-7	2800	-1728
Siglec1	0	-6	2800	-1056
Snap23	0	-6	2800	-1056
Snrpb	0	-4	2800	1516
Snrpn	0	-5	2800	186
Snta1	0	-6	2800	-1056
Sntb1	0	-6	2800	-1056
Soat1	0	-5	2800	186
Sox12	0	-6	2800	-1056
Sox14	0	-6	2800	-1056
Sox18	0	-6	2800	-1056
Sox3	0	-7	2800	-1728
Sox7	0	-8	2800	-2081
Sox8	0	-6	2800	-1056
Sall3	0	-6	2800	-1056
Serpina1e	0	-5	2800	186
Serpine2	0	-7	2800	-1728
Spic	0	-5	2800	186
Spint2	0	-5	2800	186
Sptan1	0	-6	2800	-1056
Sptbn1	0	-8	2800	-2081
Sptbn2	0	-6	2800	-1056
Spock1	0	-6	2800	-1056
Spop	0	-6	2800	-1056
Tmie	0	-6	2800	-1056
Src	0	-11	2800	-2507
Srebf2	0	-10	2800	-2422
Srm	0	-5	2800	186
Srms	0	-6	2800	-1056
Srp14	0	-4	2800	1516
Snu13	0	-4	2800	1516
Zfp143	0	-4	2800	1516
Stat4	0	-8	2800	-2081
Stat5a	0	-5	2800	186
Stau1	0	-6	2800	-1056
Stc1	0	-6	2800	-1056
Stc2	0	-5	2800	186
Stip1	0	-7	2800	-1728
Wnt8a	0	-6	2800	-1056
Sucla2	0	-6	2800	-1056
Supt6	0	-5	2800	186
Abcc8	0	-6	2800	-1056
Abcc9	0	-7	2800	-1728
Syn1	0	-5	2800	186
Sdc3	0	-6	2800	-1056
Sdc4	0	-7	2800	-1728
Syngr3	0	-6	2800	-1056
Syp	0	-10	2800	-2422
Syt1	0	-10	2800	-2422
Syt4	0	-4	2800	1516
Tac2	0	-6	2800	-1056
Tacc3	0	-6	2800	-1056
Tacr1	0	-6	2800	-1056
Tacr2	0	-6	2800	-1056
Tacr3	0	-5	2800	186
Tagln2	0	-7	2800	-1728
Tap1	0	-5	2800	186
Tap2	0	-5	2800	186
Tarbp2	0	-5	2800	186
Slc6a6	0	-5	2800	186
Tbrg4	0	-5	2800	186
Tbx15	0	-6	2800	-1056
Tbx2	0	-9	2800	-2280
Tbx3	0	-11	2800	-2507
Tbxa2r	0	-5	2800	186
Hnf1a	0	-5	2800	186
Tcf7l2	0	-8	2800	-2081
Tcf3	0	-8	2800	-2081
Vps72	0	-5	2800	186
Tcn2	0	-5	2800	186
Dynlt1b	0	-4	2800	1516
Phlda1	0	-5	2800	186
Prdx2	0	-7	2800	-1728
Sry	0	-5	2800	186
Tead2	0	-4	2800	1516
Tead3	0	-6	2800	-1056
Tead4	0	-6	2800	-1056
Tef	0	-5	2800	186
Adad1	0	-5	2800	186
Tert	0	-7	2800	-1728
Tff1	0	-6	2800	-1056
Tff2	0	-6	2800	-1056
Tfpi	0	-6	2800	-1056
Tgfa	0	-5	2800	186
Tgfbi	0	-6	2800	-1056
Tg	0	-6	2800	-1056
Thbd	0	-7	2800	-1728
Thpo	0	-6	2800	-1056
Tia1	0	-4	2800	1516
Timeless	0	-7	2800	-1728
Timp1	0	-5	2800	186
Timp2	0	-4	2800	1516
Timp3	0	-4	2800	1516
Tjp2	0	-7	2800	-1728
Tle1	0	-5	2800	186
Tle2	0	-5	2800	186
Tle3	0	-5	2800	186
Tlx1	0	-5	2800	186
Tmod1	0	-6	2800	-1056
Tmpo	0	-9	2800	-2280
Tnfrsf8	0	-6	2800	-1056
Tnfrsf9	0	-7	2800	-1728
Tnfsf12	0	-7	2800	-1728
Tnfsf9	0	-6	2800	-1056
Tnni1	0	-7	2800	-1728
Tnni2	0	-5	2800	186
Tnni3	0	-7	2800	-1728
Tnnt1	0	-8	2800	-2081
Tnnt3	0	-7	2800	-1728
Tnp1	0	-6	2800	-1056
Tnr	0	-5	2800	186
Top1	0	-6	2800	-1056
Top2a	0	-5	2800	186
Ppp1r13b	0	-5	2800	186
Tpbpa	0	-9	2800	-2280
Tpi1	0	-5	2800	186
Tpm1	0	-6	2800	-1056
Nr2c2	0	-7	2800	-1728
Hsp90b1	0	-7	2800	-1728
Traf6	0	-11	2800	-2507
Tnfsf10	0	-7	2800	-1728
Traip	0	-7	2800	-1728
Tfrc	0	-5	2800	186
Trh	0	-5	2800	186
Trp73	0	-7	2800	-1728
Trpc1	0	-3	2800	1969
Trpc4	0	-3	2800	1969
Tpt1	0	-4	2800	1516
Tsg101	0	-5	2800	186
Tshr	0	-6	2800	-1056
Tsn	0	-4	2800	1516
Phlda2	0	-4	2800	1516
Ttk	0	-6	2800	-1056
Tubb2a	0	-5	2800	186
Tnfsf4	0	-8	2800	-2081
Txk	0	-6	2800	-1056
Txn1	0	-6	2800	-1056
Cmpk2	0	-6	2800	-1056
Tyms	0	-5	2800	186
Tyro3	0	-5	2800	186
Tyrobp	0	-6	2800	-1056
U2af2	0	-5	2800	186
Uba1	0	-4	2800	1516
Umod	0	-4	2800	1516
Unc5c	0	-7	2800	-1728
Usp4	0	-6	2800	-1056
Ush2a	0	-4	2800	1516
Usp9x	0	-8	2800	-2081
Vamp2	0	-6	2800	-1056
Vamp8	0	-6	2800	-1056
Vax1	0	-7	2800	-1728
Vdac1	0	-5	2800	186
Vdac3	0	-6	2800	-1056
Vil1	0	-4	2800	1516
Vps45	0	-6	2800	-1056
Trpv2	0	-9	2800	-2280
Wbp2	0	-5	2800	186
Eif4h	0	-4	2800	1516
Wiz	0	-6	2800	-1056
Wnt11	0	-6	2800	-1056
Wnt9b	0	-7	2800	-1728
Wnt2	0	-5	2800	186
Wnt2b	0	-7	2800	-1728
Xdh	0	-7	2800	-1728
Xirp1	0	-7	2800	-1728
Xpc	0	-6	2800	-1056
Ybx1	0	-5	2800	186
Yes1	0	-7	2800	-1728
Ywhag	0	-4	2800	1516
Ywhah	0	-4	2800	1516
Ywhaq	0	-6	2800	-1056
Ywhaz	0	-9	2800	-2280
Yy1	0	-5	2800	186
Plagl1	0	-5	2800	186
Mkrn3	0	-6	2800	-1056
Zfp185	0	-6	2800	-1056
Zfp2	0	-5	2800	186
Zfp37	0	-5	2800	186
Zfp92	0	-6	2800	-1056
Zfpm2	0	-6	2800	-1056
Zim1	0	-5	2800	186
Ikzf3	0	-6	2800	-1056
Zp1	0	-5	2800	186
Adamts5	0	-7	2800	-1728
Aplnr	0	-7	2800	-1728
Arih1	0	-5	2800	186
C1ql1	0	-5	2800	186
Cd52	0	-4	2800	1516
Clca1	0	-6	2800	-1056
Clec5a	0	-6	2800	-1056
Klf6	0	-6	2800	-1056
Pappa2	0	-5	2800	186
Dido1	0	-5	2800	186
Ets2	0	-5	2800	186
Faim	0	-7	2800	-1728
Fbln5	0	-7	2800	-1728
Fxr2	0	-5	2800	186
G3bp2	0	-4	2800	1516
Ggt5	0	-6	2800	-1056
Hax1	0	-8	2800	-2081
Impdh1	0	-4	2800	1516
Impdh2	0	-4	2800	1516
Insl5	0	-6	2800	-1056
Mab21l2	0	-4	2800	1516
Map2k5	0	-7	2800	-1728
Dnajb6	0	-5	2800	186
Nr0b2	0	-7	2800	-1728
Oasl2	0	-5	2800	186
Tenm3	0	-4	2800	1516
Nlrp5	0	-5	2800	186
Papss2	0	-7	2800	-1728
Pde10a	0	-6	2800	-1056
Slc26a4	0	-6	2800	-1056
Pin1	0	-8	2800	-2081
Prkra	0	-7	2800	-1728
Rgs7	0	-5	2800	186
Grk1	0	-5	2800	186
Scn11a	0	-7	2800	-1728
Ccl19	0	-6	2800	-1056
Sh3bp2	0	-6	2800	-1056
Smc1a	0	-6	2800	-1056
Spry1	0	-7	2800	-1728
Spry2	0	-8	2800	-2081
Srp54a	0	-4	2800	1516
Sra1	0	-7	2800	-1728
Rbck1	0	-6	2800	-1056
Ubd	0	-5	2800	186
Usp18	0	-9	2800	-2280
Vax2	0	-6	2800	-1056
Ldb3	0	-7	2800	-1728
Abcg2	0	-7	2800	-1728
Clcn7	0	-6	2800	-1056
Dapp1	0	-6	2800	-1056
Gnpda1	0	-7	2800	-1728
Mapkbp1	0	-6	2800	-1056
Map2k6	0	-6	2800	-1056
Map3k1	0	-7	2800	-1728
Map3k2	0	-6	2800	-1056
Map3k3	0	-6	2800	-1056
Map3k4	0	-4	2800	1516
Map3k7	0	-10	2800	-2422
Psma5	0	-5	2800	186
Slc27a2	0	-6	2800	-1056
Txnrd2	0	-6	2800	-1056
Itgb1bp2	0	-5	2800	186
Cul3	0	-6	2800	-1056
Homer3	0	-6	2800	-1056
Ror1	0	-8	2800	-2081
Cops3	0	-5	2800	186
Cops5	0	-6	2800	-1056
Pclo	0	-7	2800	-1728
B3galt2	0	-5	2800	186
Cops4	0	-5	2800	186
Cops6	0	-5	2800	186
Cops7a	0	-5	2800	186
Figla	0	-6	2800	-1056
Map4k4	0	-5	2800	186
Slc9a3r1	0	-8	2800	-2081
Trpc7	0	-4	2800	1516
Vsnl1	0	-4	2800	1516
Cul1	0	-3	2800	1969
Islr	0	-6	2800	-1056
Eif4e2	0	-7	2800	-1728
G3bp1	0	-6	2800	-1056
Rps3	0	-4	2800	1516
Cadps	0	-5	2800	186
Podxl	0	-9	2800	-2280
Rps11	0	-5	2800	186
Azi2	0	-5	2800	186
Atp1a4	0	-5	2800	186
Trp53bp1	0	-9	2800	-2280
Plek2	0	-5	2800	186
Nbn	0	-7	2800	-1728
Rps26	0	-5	2800	186
Mmel1	0	-6	2800	-1056
Mrpl39	0	-5	2800	186
Ip6k1	0	-6	2800	-1056
Naglu	0	-5	2800	186
Nelfe	0	-4	2800	1516
Rsrp1	0	-7	2800	-1728
Exosc5	0	-6	2800	-1056
Larp7	0	-4	2800	1516
Rtcb	0	-4	2800	1516
Mydgf	0	-5	2800	186
Nop16	0	-4	2800	1516
Cep63	0	-7	2800	-1728
Agpat3	0	-5	2800	186
Limd1	0	-6	2800	-1056
Mga	0	-5	2800	186
Dpf1	0	-6	2800	-1056
Ninj2	0	-5	2800	186
Iqgap1	0	-8	2800	-2081
Reg3d	0	-5	2800	186
Fkbp3	0	-4	2800	1516
Mmp20	0	-6	2800	-1056
Slc22a4	0	-6	2800	-1056
Fbxw4	0	-6	2800	-1056
Gnl3	0	-4	2800	1516
Apln	0	-6	2800	-1056
Foxe3	0	-5	2800	186
Tor1a	0	-9	2800	-2280
Lmcd1	0	-6	2800	-1056
Usp25	0	-6	2800	-1056
Usp21	0	-5	2800	186
Hnf4g	0	-5	2800	186
Abt1	0	-4	2800	1516
Bin1	0	-5	2800	186
Lcmt1	0	-6	2800	-1056
Hacd1	0	-4	2800	1516
Mfap5	0	-6	2800	-1056
Cfhr1	0	-6	2800	-1056
Postn	0	-10	2800	-2422
Icosl	0	-5	2800	186
Lsm4	0	-4	2800	1516
Slc25a13	0	-5	2800	186
Tmod3	0	-5	2800	186
Stag3	0	-5	2800	186
Chek2	0	-9	2800	-2280
Exosc9	0	-6	2800	-1056
Exosc10	0	-6	2800	-1056
Grb14	0	-7	2800	-1728
Klrg1	0	-6	2800	-1056
Tnfsf14	0	-7	2800	-1728
H2az1	0	-6	2800	-1056
Ppp2r1a	0	-7	2800	-1728
Ctps	0	-4	2800	1516
Ech1	0	-4	2800	1516
Bok	0	-5	2800	186
Ramp1	0	-3	2800	1969
Hnrnpu	0	-4	2800	1516
Clec4f	0	-6	2800	-1056
Knstrn	0	-4	2800	1516
Pbk	0	-6	2800	-1056
Coq5	0	-5	2800	186
Rragd	0	-5	2800	186
Wwc2	0	-7	2800	-1728
Rcn3	0	-7	2800	-1728
Adgra1	0	-5	2800	186
Tax1bp1	0	-5	2800	186
Snhg14	0	-6	2800	-1056
Zfp622	0	-5	2800	186
Sgta	0	-3	2800	1969
Suz12	0	-5	2800	186
Txndc17	0	-5	2800	186
Krr1	0	-4	2800	1516
Slc52a2	0	-5	2800	186
Ahi1	0	-6	2800	-1056
Cntnap1	0	-5	2800	186
Nptx2	0	-5	2800	186
Usp2	0	-6	2800	-1056
Sdcbp	0	-9	2800	-2280
Prdx4	0	-10	2800	-2422
Atoh7	0	-8	2800	-2081
Stk39	0	-6	2800	-1056
Corin	0	-6	2800	-1056
Ybx2	0	-6	2800	-1056
Tsnax	0	-4	2800	1516
Dctn3	0	-5	2800	186
Timm23	0	-6	2800	-1056
Nap1l1	0	-6	2800	-1056
Vti1a	0	-5	2800	186
Vti1b	0	-5	2800	186
Blcap	0	-5	2800	186
Cnot4	0	-6	2800	-1056
Zranb2	0	-4	2800	1516
Nphp1	0	-4	2800	1516
Ppm1d	0	-5	2800	186
Slc7a10	0	-8	2800	-2081
Lpar2	0	-7	2800	-1728
Nell2	0	-6	2800	-1056
Arhgef7	0	-6	2800	-1056
Pmm2	0	-7	2800	-1728
Irf6	0	-5	2800	186
Spag5	0	-4	2800	1516
Copg1	0	-6	2800	-1056
Icos	0	-7	2800	-1728
Ccrl2	0	-6	2800	-1056
Sult2b1	0	-7	2800	-1728
Cd320	0	-5	2800	186
Elovl2	0	-7	2800	-1728
Slc23a2	0	-5	2800	186
Rassf5	0	-5	2800	186
Rpp30	0	-5	2800	186
Ywhab	0	-4	2800	1516
Slc4a4	0	-5	2800	186
Ramp2	0	-7	2800	-1728
Fmn2	0	-7	2800	-1728
Barhl1	0	-5	2800	186
Asah2	0	-6	2800	-1056
Dll4	0	-10	2800	-2422
Foxo4	0	-5	2800	186
Ubqln2	0	-6	2800	-1056
Sfrp5	0	-7	2800	-1728
Extl3	0	-7	2800	-1728
Paf1	0	-6	2800	-1056
Wdr45	0	-5	2800	186
Cacna1f	0	-6	2800	-1056
Atp8b1	0	-4	2800	1516
Adgrg3	0	-5	2800	186
Plxnc1	0	-4	2800	1516
Rcan1	0	-5	2800	186
Hes6	0	-8	2800	-2081
Ctps2	0	-4	2800	1516
Ift20	0	-6	2800	-1056
Paxip1	0	-7	2800	-1728
Pdzrn3	0	-5	2800	186
Cxcl13	0	-5	2800	186
Nop58	0	-4	2800	1516
Pgam2	0	-6	2800	-1056
Srcin1	0	-5	2800	186
Slc2a8	0	-6	2800	-1056
Nprl2	0	-6	2800	-1056
Btg4	0	-7	2800	-1728
Tcerg1	0	-6	2800	-1056
Pdss1	0	-5	2800	186
Ramp3	0	-6	2800	-1056
Cts8	0	-5	2800	186
Mad2l1	0	-7	2800	-1728
Bace2	0	-5	2800	186
Fxyd1	0	-3	2800	1969
Rbm38	0	-7	2800	-1728
Heyl	0	-7	2800	-1728
Rhog	0	-6	2800	-1056
Pals1	0	-6	2800	-1056
Hnrnph2	0	-4	2800	1516
Rbm14	0	-4	2800	1516
Gkap1	0	-5	2800	186
Ptpn9	0	-6	2800	-1056
Dmrtb1	0	-5	2800	186
Gps2	0	-5	2800	186
Nupr1	0	-7	2800	-1728
Ggcx	0	-5	2800	186
Dbn1	0	-9	2800	-2280
Net1	0	-6	2800	-1056
Tmeff2	0	-6	2800	-1056
Clcnkb	0	-5	2800	186
Tmem59	0	-7	2800	-1728
Kcnj1	0	-4	2800	1516
Spen	0	-6	2800	-1056
Shoc2	0	-5	2800	186
Akap8	0	-4	2800	1516
Dusp14	0	-4	2800	1516
Diaph3	0	-4	2800	1516
Ppp4c	0	-6	2800	-1056
Hbs1l	0	-5	2800	186
Stub1	0	-6	2800	-1056
Mtch2	0	-6	2800	-1056
Vps29	0	-5	2800	186
Dynll1	0	-4	2800	1516
Actl6a	0	-6	2800	-1056
Stmn4	0	-3	2800	1969
Fads2	0	-6	2800	-1056
Slc2a5	0	-5	2800	186
Cldn18	0	-6	2800	-1056
Elf4	0	-4	2800	1516
Cib2	0	-6	2800	-1056
Rapgef4	0	-4	2800	1516
Pard6a	0	-7	2800	-1728
Slc15a1	0	-5	2800	186
Clec7a	0	-8	2800	-2081
Dnajb8	0	-5	2800	186
Crtap	0	-6	2800	-1056
Gpr132	0	-6	2800	-1056
Mlst8	0	-5	2800	186
Tulp2	0	-6	2800	-1056
Igdcc4	0	-5	2800	186
C1qtnf1	0	-7	2800	-1728
Dhodh	0	-5	2800	186
Aldh9a1	0	-5	2800	186
Mbnl1	0	-7	2800	-1728
Clec1b	0	-6	2800	-1056
Slc6a14	0	-6	2800	-1056
Gnasas1	0	-5	2800	186
Dkk2	0	-7	2800	-1728
Ccl28	0	-5	2800	186
Lgi1	0	-6	2800	-1056
Trpm5	0	-8	2800	-2081
Insm2	0	-6	2800	-1056
Nsmf	0	-6	2800	-1056
Pdxp	0	-4	2800	1516
Slc12a5	0	-12	2800	-2575
Tbx20	0	-9	2800	-2280
Xpo4	0	-5	2800	186
Ltb4r2	0	-6	2800	-1056
Retnla	0	-6	2800	-1056
Retn	0	-5	2800	186
Apba3	0	-5	2800	186
Slurp1	0	-4	2800	1516
Icmt	0	-6	2800	-1056
Mrps31	0	-4	2800	1516
Terf2ip	0	-6	2800	-1056
Gigyf1	0	-5	2800	186
Cltrn	0	-4	2800	1516
Plin4	0	-7	2800	-1728
Ehd3	0	-6	2800	-1056
Rhox4b	0	-5	2800	186
Piwil2	0	-5	2800	186
Piwil1	0	-8	2800	-2081
Wdr12	0	-5	2800	186
Ntn4	0	-6	2800	-1056
Cd200r1	0	-5	2800	186
Bin3	0	-6	2800	-1056
Cdon	0	-5	2800	186
Rgr	0	-7	2800	-1728
Hacd3	0	-5	2800	186
Pidd1	0	-5	2800	186
Tnfrsf13b	0	-5	2800	186
Klrc3	0	-6	2800	-1056
Cldn10	0	-5	2800	186
Sall1	0	-6	2800	-1056
Nelfb	0	-6	2800	-1056
Srrm3	0	-4	2800	1516
Trem1	0	-8	2800	-2081
Trem3	0	-6	2800	-1056
Pard6b	0	-8	2800	-2081
Rab37	0	-6	2800	-1056
Stk4	0	-5	2800	186
Nectin1	0	-5	2800	186
Chst11	0	-6	2800	-1056
Elp2	0	-6	2800	-1056
Crbn	0	-7	2800	-1728
Akr1a1	0	-5	2800	186
Cysltr1	0	-6	2800	-1056
Pex5l	0	-7	2800	-1728
Myot	0	-7	2800	-1728
F12	0	-8	2800	-2081
Pole3	0	-5	2800	186
Maea	0	-6	2800	-1056
Pias4	0	-5	2800	186
Sh3rf1	0	-5	2800	186
Sqor	0	-6	2800	-1056
Hnrnph1	0	-7	2800	-1728
Nampt	0	-11	2800	-2507
Chst12	0	-6	2800	-1056
Dact1	0	-6	2800	-1056
Stard3	0	-5	2800	186
Nsa2	0	-4	2800	1516
Tpm3	0	-5	2800	186
Jph2	0	-5	2800	186
Nek7	0	-6	2800	-1056
Dctn5	0	-5	2800	186
Fign	0	-6	2800	-1056
Donson	0	-5	2800	186
Il21	0	-7	2800	-1728
Npvf	0	-6	2800	-1056
Trp53inp1	0	-6	2800	-1056
Dusp10	0	-5	2800	186
Slc29a1	0	-7	2800	-1728
Nrgn	0	-6	2800	-1056
Yeats4	0	-5	2800	186
Smoc1	0	-4	2800	1516
Moap1	0	-6	2800	-1056
Trpv6	0	-6	2800	-1056
Foxb1	0	-7	2800	-1728
Ptges	0	-5	2800	186
Gprc5b	0	-6	2800	-1056
Fndc4	0	-6	2800	-1056
